Scope	ID	Key	Value
reac	R890DDF04	FBA-c	zero
reac	R890DDF04	FBA-f	0
reac	R890DDF04	FVA95-c	bloc
reac	R890DDF04	FVA95-lb	0
reac	R890DDF04	FVA95-ub	0
reac	R890DDF04	GCR-r	zero-flux
reac	R890DDF04	RKO-c	unaf
reac	R890DDF04	RKO-r	1
reac	R8946722C	FBA-c	zero
reac	R8946722C	FBA-f	0
reac	R8946722C	FVA95-c	free
reac	R8946722C	FVA95-lb	0
reac	R8946722C	FVA95-ub	5.478338938
reac	R8946722C	GCR-r	singleton
reac	R8946722C	RKO-c	unaf
reac	R8946722C	RKO-r	1
reac	R8948F8BA	FBA-c	zero
reac	R8948F8BA	FBA-f	0
reac	R8948F8BA	FVA95-c	free
reac	R8948F8BA	FVA95-lb	0
reac	R8948F8BA	FVA95-ub	1.095667788
reac	R8948F8BA	GCR-r	C-30E045AE
reac	R8948F8BA	RKO-c	unaf
reac	R8948F8BA	RKO-r	1
reac	R8955327E	FBA-c	zero
reac	R8955327E	FBA-f	0
reac	R8955327E	FVA95-c	bloc
reac	R8955327E	FVA95-lb	0
reac	R8955327E	FVA95-ub	0
reac	R8955327E	GCR-r	C-FD812A3
reac	R8955327E	RKO-c	unaf
reac	R8955327E	RKO-r	1
reac	R89584A0A	FBA-c	zero
reac	R89584A0A	FBA-f	0
reac	R89584A0A	FVA95-c	free
reac	R89584A0A	FVA95-lb	-1.027188551
reac	R89584A0A	FVA95-ub	0
reac	R89584A0A	GCR-r	C-A378CDE1
reac	R89584A0A	RKO-c	unaf
reac	R89584A0A	RKO-r	1
reac	R896353BD	FBA-c	nonz
reac	R896353BD	FBA-f	-0.0043767
reac	R896353BD	FVA95-c	free
reac	R896353BD	FVA95-lb	-3.056634001
reac	R896353BD	FVA95-ub	-0.004157865
reac	R896353BD	GCR-r	C-72999C12
reac	R896353BD	RKO-c	leth
reac	R896353BD	RKO-r	0
reac	R8994A5C9	FBA-c	nonz
reac	R8994A5C9	FBA-f	-0.001774769
reac	R8994A5C9	FVA95-c	free
reac	R8994A5C9	FVA95-lb	-10000
reac	R8994A5C9	FVA95-ub	10000
reac	R8994A5C9	GCR-r	singleton
reac	R8994A5C9	RKO-c	unaf
reac	R8994A5C9	RKO-r	1
reac	R89DAB79D	FBA-c	zero
reac	R89DAB79D	FBA-f	0
reac	R89DAB79D	FVA95-c	free
reac	R89DAB79D	FVA95-lb	0
reac	R89DAB79D	FVA95-ub	1.993693519
reac	R89DAB79D	GCR-r	C-FBE1FF64
reac	R89DAB79D	RKO-c	unaf
reac	R89DAB79D	RKO-r	1
reac	R89EFA0E5	FBA-c	nonz
reac	R89EFA0E5	FBA-f	-0.341600251
reac	R89EFA0E5	FVA95-c	free
reac	R89EFA0E5	FVA95-lb	-2.25544339
reac	R89EFA0E5	FVA95-ub	0
reac	R89EFA0E5	GCR-r	C-A365F7BB
reac	R89EFA0E5	RKO-c	unaf
reac	R89EFA0E5	RKO-r	1
reac	R89F49E43	FBA-c	zero
reac	R89F49E43	FBA-f	0
reac	R89F49E43	FVA95-c	free
reac	R89F49E43	FVA95-lb	-1.565239696
reac	R89F49E43	FVA95-ub	0
reac	R89F49E43	GCR-r	C-6C856984
reac	R89F49E43	RKO-c	unaf
reac	R89F49E43	RKO-r	1
reac	R8A080C49	FBA-c	zero
reac	R8A080C49	FBA-f	0
reac	R8A080C49	FVA95-c	free
reac	R8A080C49	FVA95-lb	-1.43817419
reac	R8A080C49	FVA95-ub	0
reac	R8A080C49	GCR-r	C-DA2DF106
reac	R8A080C49	RKO-c	unaf
reac	R8A080C49	RKO-r	1
reac	R8A1A0485	FBA-c	zero
reac	R8A1A0485	FBA-f	0
reac	R8A1A0485	FVA95-c	free
reac	R8A1A0485	FVA95-lb	0
reac	R8A1A0485	FVA95-ub	1.095667788
reac	R8A1A0485	GCR-r	singleton
reac	R8A1A0485	RKO-c	unaf
reac	R8A1A0485	RKO-r	1
reac	R8A1BF8A	FBA-c	zero
reac	R8A1BF8A	FBA-f	0
reac	R8A1BF8A	FVA95-c	bloc
reac	R8A1BF8A	FVA95-lb	0
reac	R8A1BF8A	FVA95-ub	0
reac	R8A1BF8A	GCR-r	I-EA827029
reac	R8A1BF8A	RKO-c	unaf
reac	R8A1BF8A	RKO-r	1
reac	R8A40A199	FBA-c	zero
reac	R8A40A199	FBA-f	0
reac	R8A40A199	FVA95-c	free
reac	R8A40A199	FVA95-lb	-1.25587344
reac	R8A40A199	FVA95-ub	0
reac	R8A40A199	GCR-r	C-D8DD6E71
reac	R8A40A199	RKO-c	unaf
reac	R8A40A199	RKO-r	1
reac	R8A9304AB	FBA-c	zero
reac	R8A9304AB	FBA-f	0
reac	R8A9304AB	FVA95-c	free
reac	R8A9304AB	FVA95-lb	-0.09587092
reac	R8A9304AB	FVA95-ub	0
reac	R8A9304AB	GCR-r	C-3075B4
reac	R8A9304AB	RKO-c	unaf
reac	R8A9304AB	RKO-r	1
reac	R8AE3C7B4	FBA-c	nonz
reac	R8AE3C7B4	FBA-f	-0.107850561
reac	R8AE3C7B4	FVA95-c	free
reac	R8AE3C7B4	FVA95-lb	-2.084963267
reac	R8AE3C7B4	FVA95-ub	0
reac	R8AE3C7B4	GCR-r	C-6C4A6FA7
reac	R8AE3C7B4	RKO-c	unaf
reac	R8AE3C7B4	RKO-r	1
reac	R8B1B3A9E	FBA-c	zero
reac	R8B1B3A9E	FBA-f	0
reac	R8B1B3A9E	FVA95-c	free
reac	R8B1B3A9E	FVA95-lb	-1.369584734
reac	R8B1B3A9E	FVA95-ub	0
reac	R8B1B3A9E	GCR-r	C-CCF0357F
reac	R8B1B3A9E	RKO-c	unaf
reac	R8B1B3A9E	RKO-r	1
reac	R8B67100A	FBA-c	zero
reac	R8B67100A	FBA-f	0
reac	R8B67100A	FVA95-c	bloc
reac	R8B67100A	FVA95-lb	0
reac	R8B67100A	FVA95-ub	0
reac	R8B67100A	GCR-r	zero-flux
reac	R8B67100A	RKO-c	unaf
reac	R8B67100A	RKO-r	1
reac	R8B72B85E	FBA-c	nonz
reac	R8B72B85E	FBA-f	0.007787219
reac	R8B72B85E	FVA95-c	free
reac	R8B72B85E	FVA95-lb	0.007397858
reac	R8B72B85E	FVA95-ub	0.892347103
reac	R8B72B85E	GCR-r	C-BEB72719
reac	R8B72B85E	RKO-c	leth
reac	R8B72B85E	RKO-r	0
reac	R8B9864F9	FBA-c	zero
reac	R8B9864F9	FBA-f	0
reac	R8B9864F9	FVA95-c	free
reac	R8B9864F9	FVA95-lb	-10000
reac	R8B9864F9	FVA95-ub	10000
reac	R8B9864F9	GCR-r	C-87A2379E
reac	R8B9864F9	RKO-c	unaf
reac	R8B9864F9	RKO-r	1
reac	R8BE21665	FBA-c	zero
reac	R8BE21665	FBA-f	0
reac	R8BE21665	FVA95-c	free
reac	R8BE21665	FVA95-lb	-0.034619177
reac	R8BE21665	FVA95-ub	0
reac	R8BE21665	GCR-r	C-98FDFE10
reac	R8BE21665	RKO-c	unaf
reac	R8BE21665	RKO-r	1
reac	R8BE5B25F	FBA-c	zero
reac	R8BE5B25F	FBA-f	0
reac	R8BE5B25F	FVA95-c	free
reac	R8BE5B25F	FVA95-lb	0
reac	R8BE5B25F	FVA95-ub	0.218528183
reac	R8BE5B25F	GCR-r	C-CE9CAFFE
reac	R8BE5B25F	RKO-c	unaf
reac	R8BE5B25F	RKO-r	1
reac	R8C012C2B	FBA-c	nonz
reac	R8C012C2B	FBA-f	-0.01343762
reac	R8C012C2B	FVA95-c	free
reac	R8C012C2B	FVA95-lb	-0.01343762
reac	R8C012C2B	FVA95-ub	-0.012765739
reac	R8C012C2B	GCR-r	C-A204F57
reac	R8C012C2B	RKO-c	leth
reac	R8C012C2B	RKO-r	0
reac	R8C1731CB	FBA-c	zero
reac	R8C1731CB	FBA-f	0
reac	R8C1731CB	FVA95-c	bloc
reac	R8C1731CB	FVA95-lb	0
reac	R8C1731CB	FVA95-ub	0
reac	R8C1731CB	GCR-r	I-EA827029
reac	R8C1731CB	RKO-c	unaf
reac	R8C1731CB	RKO-r	1
reac	R8C4C2423	FBA-c	zero
reac	R8C4C2423	FBA-f	7.41333E-12
reac	R8C4C2423	FVA95-c	free
reac	R8C4C2423	FVA95-lb	0
reac	R8C4C2423	FVA95-ub	10000
reac	R8C4C2423	GCR-r	singleton
reac	R8C4C2423	RKO-c	unaf
reac	R8C4C2423	RKO-r	1
reac	R8C607A7D	FBA-c	zero
reac	R8C607A7D	FBA-f	0
reac	R8C607A7D	FVA95-c	free
reac	R8C607A7D	FVA95-lb	-0.342396184
reac	R8C607A7D	FVA95-ub	0
reac	R8C607A7D	GCR-r	C-A4059601
reac	R8C607A7D	RKO-c	unaf
reac	R8C607A7D	RKO-r	1
reac	R8C729E2F	FBA-c	zero
reac	R8C729E2F	FBA-f	0
reac	R8C729E2F	FVA95-c	bloc
reac	R8C729E2F	FVA95-lb	0
reac	R8C729E2F	FVA95-ub	0
reac	R8C729E2F	GCR-r	zero-flux
reac	R8C729E2F	RKO-c	unaf
reac	R8C729E2F	RKO-r	1
reac	R8C89C330	FBA-c	zero
reac	R8C89C330	FBA-f	0
reac	R8C89C330	FVA95-c	free
reac	R8C89C330	FVA95-lb	-10000
reac	R8C89C330	FVA95-ub	10000
reac	R8C89C330	GCR-r	singleton
reac	R8C89C330	RKO-c	unaf
reac	R8C89C330	RKO-r	1
reac	R8CDB3DAA	FBA-c	zero
reac	R8CDB3DAA	FBA-f	0
reac	R8CDB3DAA	FVA95-c	free
reac	R8CDB3DAA	FVA95-lb	-10000
reac	R8CDB3DAA	FVA95-ub	10000
reac	R8CDB3DAA	GCR-r	singleton
reac	R8CDB3DAA	RKO-c	unaf
reac	R8CDB3DAA	RKO-r	1
reac	R8CFD7E6A	FBA-c	zero
reac	R8CFD7E6A	FBA-f	0
reac	R8CFD7E6A	FVA95-c	free
reac	R8CFD7E6A	FVA95-lb	0
reac	R8CFD7E6A	FVA95-ub	10000
reac	R8CFD7E6A	GCR-r	singleton
reac	R8CFD7E6A	RKO-c	unaf
reac	R8CFD7E6A	RKO-r	1
reac	R8D02E99E	FBA-c	zero
reac	R8D02E99E	FBA-f	0
reac	R8D02E99E	FVA95-c	free
reac	R8D02E99E	FVA95-lb	0
reac	R8D02E99E	FVA95-ub	5.456505073
reac	R8D02E99E	GCR-r	singleton
reac	R8D02E99E	RKO-c	unaf
reac	R8D02E99E	RKO-r	1
reac	R8D237AD8	FBA-c	zero
reac	R8D237AD8	FBA-f	0
reac	R8D237AD8	FVA95-c	free
reac	R8D237AD8	FVA95-lb	-5.456505073
reac	R8D237AD8	FVA95-ub	0
reac	R8D237AD8	GCR-r	C-343E763F
reac	R8D237AD8	RKO-c	unaf
reac	R8D237AD8	RKO-r	1
reac	R8D91A5C4	FBA-c	zero
reac	R8D91A5C4	FBA-f	0
reac	R8D91A5C4	FVA95-c	free
reac	R8D91A5C4	FVA95-lb	-0.826026087
reac	R8D91A5C4	FVA95-ub	0
reac	R8D91A5C4	GCR-r	C-8C662697
reac	R8D91A5C4	RKO-c	unaf
reac	R8D91A5C4	RKO-r	1
reac	R8DC3245	FBA-c	zero
reac	R8DC3245	FBA-f	0
reac	R8DC3245	FVA95-c	free
reac	R8DC3245	FVA95-lb	-10000
reac	R8DC3245	FVA95-ub	10000
reac	R8DC3245	GCR-r	C-3BE04B42
reac	R8DC3245	RKO-c	unaf
reac	R8DC3245	RKO-r	1
reac	R8DD5F9FD	FBA-c	zero
reac	R8DD5F9FD	FBA-f	0
reac	R8DD5F9FD	FVA95-c	free
reac	R8DD5F9FD	FVA95-lb	-10000
reac	R8DD5F9FD	FVA95-ub	10000
reac	R8DD5F9FD	GCR-r	singleton
reac	R8DD5F9FD	RKO-c	unaf
reac	R8DD5F9FD	RKO-r	1
reac	R8DF48CE3	FBA-c	zero
reac	R8DF48CE3	FBA-f	7.16209E-12
reac	R8DF48CE3	FVA95-c	free
reac	R8DF48CE3	FVA95-lb	-1.35052374
reac	R8DF48CE3	FVA95-ub	0
reac	R8DF48CE3	GCR-r	C-79F75625
reac	R8DF48CE3	RKO-c	unaf
reac	R8DF48CE3	RKO-r	1
reac	R8E3B0DDA	FBA-c	zero
reac	R8E3B0DDA	FBA-f	0
reac	R8E3B0DDA	FVA95-c	free
reac	R8E3B0DDA	FVA95-lb	-1.602635785
reac	R8E3B0DDA	FVA95-ub	1.316121453
reac	R8E3B0DDA	GCR-r	singleton
reac	R8E3B0DDA	RKO-c	unaf
reac	R8E3B0DDA	RKO-r	1
reac	R8E729792	FBA-c	zero
reac	R8E729792	FBA-f	0
reac	R8E729792	FVA95-c	free
reac	R8E729792	FVA95-lb	-10000
reac	R8E729792	FVA95-ub	0
reac	R8E729792	GCR-r	C-9863041F
reac	R8E729792	RKO-c	unaf
reac	R8E729792	RKO-r	1
reac	R8EF30014	FBA-c	zero
reac	R8EF30014	FBA-f	0
reac	R8EF30014	FVA95-c	bloc
reac	R8EF30014	FVA95-lb	0
reac	R8EF30014	FVA95-ub	0
reac	R8EF30014	GCR-r	singleton
reac	R8EF30014	RKO-c	unaf
reac	R8EF30014	RKO-r	1
reac	R8F632A53	FBA-c	zero
reac	R8F632A53	FBA-f	0
reac	R8F632A53	FVA95-c	bloc
reac	R8F632A53	FVA95-lb	0
reac	R8F632A53	FVA95-ub	0
reac	R8F632A53	GCR-r	C-DB25FA44
reac	R8F632A53	RKO-c	unaf
reac	R8F632A53	RKO-r	1
reac	R8FA882E3	FBA-c	zero
reac	R8FA882E3	FBA-f	0
reac	R8FA882E3	FVA95-c	free
reac	R8FA882E3	FVA95-lb	-10000
reac	R8FA882E3	FVA95-ub	10000
reac	R8FA882E3	GCR-r	singleton
reac	R8FA882E3	RKO-c	unaf
reac	R8FA882E3	RKO-r	1
reac	R8FC94AAE	FBA-c	nonz
reac	R8FC94AAE	FBA-f	-0.001305719
reac	R8FC94AAE	FVA95-c	free
reac	R8FC94AAE	FVA95-lb	-0.098122955
reac	R8FC94AAE	FVA95-ub	-0.001240433
reac	R8FC94AAE	GCR-r	C-4FA04CB2
reac	R8FC94AAE	RKO-c	impa
reac	R8FC94AAE	RKO-r	0.641208325
reac	R8FCC81AF	FBA-c	zero
reac	R8FCC81AF	FBA-f	0
reac	R8FCC81AF	FVA95-c	free
reac	R8FCC81AF	FVA95-lb	-9.130564898
reac	R8FCC81AF	FVA95-ub	0
reac	R8FCC81AF	GCR-r	singleton
reac	R8FCC81AF	RKO-c	unaf
reac	R8FCC81AF	RKO-r	1
reac	R9002AC94	FBA-c	zero
reac	R9002AC94	FBA-f	2.00751E-12
reac	R9002AC94	FVA95-c	free
reac	R9002AC94	FVA95-lb	-10000
reac	R9002AC94	FVA95-ub	10000
reac	R9002AC94	GCR-r	singleton
reac	R9002AC94	RKO-c	unaf
reac	R9002AC94	RKO-r	1
reac	R900A8607	FBA-c	zero
reac	R900A8607	FBA-f	0
reac	R900A8607	FVA95-c	free
reac	R900A8607	FVA95-lb	-6.293738938
reac	R900A8607	FVA95-ub	0
reac	R900A8607	GCR-r	C-E9D17CAE
reac	R900A8607	RKO-c	unaf
reac	R900A8607	RKO-r	1
reac	R901C2EA3	FBA-c	zero
reac	R901C2EA3	FBA-f	0
reac	R901C2EA3	FVA95-c	free
reac	R901C2EA3	FVA95-lb	0
reac	R901C2EA3	FVA95-ub	10000
reac	R901C2EA3	GCR-r	singleton
reac	R901C2EA3	RKO-c	unaf
reac	R901C2EA3	RKO-r	1
reac	R9040FC74	FBA-c	zero
reac	R9040FC74	FBA-f	0
reac	R9040FC74	FVA95-c	free
reac	R9040FC74	FVA95-lb	-1.369584734
reac	R9040FC74	FVA95-ub	0
reac	R9040FC74	GCR-r	C-5BA4FF19
reac	R9040FC74	RKO-c	unaf
reac	R9040FC74	RKO-r	1
reac	R90413588	FBA-c	zero
reac	R90413588	FBA-f	0
reac	R90413588	FVA95-c	free
reac	R90413588	FVA95-lb	-10000
reac	R90413588	FVA95-ub	10000
reac	R90413588	GCR-r	singleton
reac	R90413588	RKO-c	unaf
reac	R90413588	RKO-r	1
reac	R906FB58C	FBA-c	zero
reac	R906FB58C	FBA-f	0
reac	R906FB58C	FVA95-c	bloc
reac	R906FB58C	FVA95-lb	0
reac	R906FB58C	FVA95-ub	0
reac	R906FB58C	GCR-r	I-EA827029
reac	R906FB58C	RKO-c	unaf
reac	R906FB58C	RKO-r	1
reac	R907B25B	FBA-c	zero
reac	R907B25B	FBA-f	0
reac	R907B25B	FVA95-c	bloc
reac	R907B25B	FVA95-lb	0
reac	R907B25B	FVA95-ub	0
reac	R907B25B	GCR-r	zero-flux
reac	R907B25B	RKO-c	unaf
reac	R907B25B	RKO-r	1
reac	R9083AEE4	FBA-c	zero
reac	R9083AEE4	FBA-f	0
reac	R9083AEE4	FVA95-c	bloc
reac	R9083AEE4	FVA95-lb	0
reac	R9083AEE4	FVA95-ub	0
reac	R9083AEE4	GCR-r	C-C8B0886C
reac	R9083AEE4	RKO-c	unaf
reac	R9083AEE4	RKO-r	1
reac	R910B980C	FBA-c	zero
reac	R910B980C	FBA-f	0
reac	R910B980C	FVA95-c	free
reac	R910B980C	FVA95-lb	0
reac	R910B980C	FVA95-ub	10000
reac	R910B980C	GCR-r	C-49D3C373
reac	R910B980C	RKO-c	unaf
reac	R910B980C	RKO-r	1
reac	R910FB3B2	FBA-c	zero
reac	R910FB3B2	FBA-f	0
reac	R910FB3B2	FVA95-c	free
reac	R910FB3B2	FVA95-lb	-1.602635785
reac	R910FB3B2	FVA95-ub	0
reac	R910FB3B2	GCR-r	singleton
reac	R910FB3B2	RKO-c	unaf
reac	R910FB3B2	RKO-r	1
reac	R9145EE9	FBA-c	zero
reac	R9145EE9	FBA-f	0
reac	R9145EE9	FVA95-c	free
reac	R9145EE9	FVA95-lb	0
reac	R9145EE9	FVA95-ub	0.282388605
reac	R9145EE9	GCR-r	C-5BD8D016
reac	R9145EE9	RKO-c	unaf
reac	R9145EE9	RKO-r	1
reac	R9158E7D4	FBA-c	zero
reac	R9158E7D4	FBA-f	2.7565E-11
reac	R9158E7D4	FVA95-c	free
reac	R9158E7D4	FVA95-lb	-10000
reac	R9158E7D4	FVA95-ub	10000
reac	R9158E7D4	GCR-r	singleton
reac	R9158E7D4	RKO-c	unaf
reac	R9158E7D4	RKO-r	1
reac	R915988C6	FBA-c	nonz
reac	R915988C6	FBA-f	-0.01819276
reac	R915988C6	FVA95-c	free
reac	R915988C6	FVA95-lb	-6.864019294
reac	R915988C6	FVA95-ub	-0.016095622
reac	R915988C6	GCR-r	C-79ACCF43
reac	R915988C6	RKO-c	leth
reac	R915988C6	RKO-r	0
reac	R9181E35C	FBA-c	zero
reac	R9181E35C	FBA-f	-1.64528E-11
reac	R9181E35C	FVA95-c	free
reac	R9181E35C	FVA95-lb	-27.39169469
reac	R9181E35C	FVA95-ub	0
reac	R9181E35C	GCR-r	C-CC0D05B6
reac	R9181E35C	RKO-c	unaf
reac	R9181E35C	RKO-r	1
reac	R91834A13	FBA-c	nonz
reac	R91834A13	FBA-f	0.00343058
reac	R91834A13	FVA95-c	free
reac	R91834A13	FVA95-lb	0
reac	R91834A13	FVA95-ub	0.004446551
reac	R91834A13	GCR-r	singleton
reac	R91834A13	RKO-c	unaf
reac	R91834A13	RKO-r	1
reac	R919CA8E0	FBA-c	zero
reac	R919CA8E0	FBA-f	0
reac	R919CA8E0	FVA95-c	free
reac	R919CA8E0	FVA95-lb	-1.027188551
reac	R919CA8E0	FVA95-ub	0
reac	R919CA8E0	GCR-r	C-A378CDE1
reac	R919CA8E0	RKO-c	unaf
reac	R919CA8E0	RKO-r	1
reac	R91D86730	FBA-c	zero
reac	R91D86730	FBA-f	0
reac	R91D86730	FVA95-c	free
reac	R91D86730	FVA95-lb	-0.004446551
reac	R91D86730	FVA95-ub	0
reac	R91D86730	GCR-r	singleton
reac	R91D86730	RKO-c	unaf
reac	R91D86730	RKO-r	1
reac	R9229644F	FBA-c	nonz
reac	R9229644F	FBA-f	-0.107850561
reac	R9229644F	FVA95-c	free
reac	R9229644F	FVA95-lb	-13.96878872
reac	R9229644F	FVA95-ub	14.84802497
reac	R9229644F	GCR-r	singleton
reac	R9229644F	RKO-c	unaf
reac	R9229644F	RKO-r	1
reac	R924F9B74	FBA-c	zero
reac	R924F9B74	FBA-f	0
reac	R924F9B74	FVA95-c	free
reac	R924F9B74	FVA95-lb	0
reac	R924F9B74	FVA95-ub	10000
reac	R924F9B74	GCR-r	singleton
reac	R924F9B74	RKO-c	unaf
reac	R924F9B74	RKO-r	1
reac	R9256A933	FBA-c	zero
reac	R9256A933	FBA-f	0
reac	R9256A933	FVA95-c	bloc
reac	R9256A933	FVA95-lb	0
reac	R9256A933	FVA95-ub	0
reac	R9256A933	GCR-r	zero-flux
reac	R9256A933	RKO-c	unaf
reac	R9256A933	RKO-r	1
reac	R926FD88C	FBA-c	nonz
reac	R926FD88C	FBA-f	-0.003243709
reac	R926FD88C	FVA95-c	free
reac	R926FD88C	FVA95-lb	-2.743562591
reac	R926FD88C	FVA95-ub	-0.00079534
reac	R926FD88C	GCR-r	C-8F338031
reac	R926FD88C	RKO-c	impa
reac	R926FD88C	RKO-r	0.641208325
reac	R9272604D	FBA-c	zero
reac	R9272604D	FBA-f	0
reac	R9272604D	FVA95-c	free
reac	R9272604D	FVA95-lb	0
reac	R9272604D	FVA95-ub	10000
reac	R9272604D	GCR-r	singleton
reac	R9272604D	RKO-c	unaf
reac	R9272604D	RKO-r	1
reac	R929F5387	FBA-c	zero
reac	R929F5387	FBA-f	0
reac	R929F5387	FVA95-c	bloc
reac	R929F5387	FVA95-lb	0
reac	R929F5387	FVA95-ub	0
reac	R929F5387	GCR-r	zero-flux
reac	R929F5387	RKO-c	unaf
reac	R929F5387	RKO-r	1
reac	R92E674EC	FBA-c	zero
reac	R92E674EC	FBA-f	0
reac	R92E674EC	FVA95-c	free
reac	R92E674EC	FVA95-lb	0
reac	R92E674EC	FVA95-ub	10000
reac	R92E674EC	GCR-r	singleton
reac	R92E674EC	RKO-c	unaf
reac	R92E674EC	RKO-r	1
reac	R937B695D	FBA-c	zero
reac	R937B695D	FBA-f	-3.85754E-11
reac	R937B695D	FVA95-c	free
reac	R937B695D	FVA95-lb	-0.36083511
reac	R937B695D	FVA95-ub	0
reac	R937B695D	GCR-r	singleton
reac	R937B695D	RKO-c	unaf
reac	R937B695D	RKO-r	1
reac	R9396EE9B	FBA-c	nonz
reac	R9396EE9B	FBA-f	-0.00131671
reac	R9396EE9B	FVA95-c	free
reac	R9396EE9B	FVA95-lb	-5.479589813
reac	R9396EE9B	FVA95-ub	-0.001250874
reac	R9396EE9B	GCR-r	singleton
reac	R9396EE9B	RKO-c	impa
reac	R9396EE9B	RKO-r	0.641208325
reac	R93A7B5AA	FBA-c	zero
reac	R93A7B5AA	FBA-f	-1.64528E-11
reac	R93A7B5AA	FVA95-c	free
reac	R93A7B5AA	FVA95-lb	-6.918601029
reac	R93A7B5AA	FVA95-ub	0
reac	R93A7B5AA	GCR-r	singleton
reac	R93A7B5AA	RKO-c	unaf
reac	R93A7B5AA	RKO-r	1
reac	R93C0159E	FBA-c	zero
reac	R93C0159E	FBA-f	-1.42705E-10
reac	R93C0159E	FVA95-c	free
reac	R93C0159E	FVA95-lb	-1.598585858
reac	R93C0159E	FVA95-ub	0
reac	R93C0159E	GCR-r	C-8035AB8D
reac	R93C0159E	RKO-c	unaf
reac	R93C0159E	RKO-r	1
reac	R940FA4A2	FBA-c	zero
reac	R940FA4A2	FBA-f	0
reac	R940FA4A2	FVA95-c	free
reac	R940FA4A2	FVA95-lb	-7.550469656
reac	R940FA4A2	FVA95-ub	0
reac	R940FA4A2	GCR-r	singleton
reac	R940FA4A2	RKO-c	unaf
reac	R940FA4A2	RKO-r	1
reac	R944AC173	FBA-c	zero
reac	R944AC173	FBA-f	0
reac	R944AC173	FVA95-c	free
reac	R944AC173	FVA95-lb	0
reac	R944AC173	FVA95-ub	0.670010462
reac	R944AC173	GCR-r	C-D73A0741
reac	R944AC173	RKO-c	unaf
reac	R944AC173	RKO-r	1
reac	R94A700D9	FBA-c	zero
reac	R94A700D9	FBA-f	0
reac	R94A700D9	FVA95-c	free
reac	R94A700D9	FVA95-lb	-0.335679894
reac	R94A700D9	FVA95-ub	0
reac	R94A700D9	GCR-r	singleton
reac	R94A700D9	RKO-c	unaf
reac	R94A700D9	RKO-r	1
reac	R94AA49	FBA-c	zero
reac	R94AA49	FBA-f	0
reac	R94AA49	FVA95-c	free
reac	R94AA49	FVA95-lb	0
reac	R94AA49	FVA95-ub	0.36083511
reac	R94AA49	GCR-r	C-8B928B49
reac	R94AA49	RKO-c	unaf
reac	R94AA49	RKO-r	1
reac	R94AE94E3	FBA-c	zero
reac	R94AE94E3	FBA-f	0
reac	R94AE94E3	FVA95-c	free
reac	R94AE94E3	FVA95-lb	-0.448235689
reac	R94AE94E3	FVA95-ub	0
reac	R94AE94E3	GCR-r	C-C00A434B
reac	R94AE94E3	RKO-c	unaf
reac	R94AE94E3	RKO-r	1
reac	R94C86102	FBA-c	zero
reac	R94C86102	FBA-f	0
reac	R94C86102	FVA95-c	free
reac	R94C86102	FVA95-lb	0
reac	R94C86102	FVA95-ub	0.418265445
reac	R94C86102	GCR-r	C-61796E93
reac	R94C86102	RKO-c	unaf
reac	R94C86102	RKO-r	1
reac	R94EADAE9	FBA-c	zero
reac	R94EADAE9	FBA-f	0
reac	R94EADAE9	FVA95-c	bloc
reac	R94EADAE9	FVA95-lb	0
reac	R94EADAE9	FVA95-ub	0
reac	R94EADAE9	GCR-r	I-EA827029
reac	R94EADAE9	RKO-c	unaf
reac	R94EADAE9	RKO-r	1
reac	R95106CCC	FBA-c	nonz
reac	R95106CCC	FBA-f	-0.901495761
reac	R95106CCC	FVA95-c	free
reac	R95106CCC	FVA95-lb	-3.305659752
reac	R95106CCC	FVA95-ub	0
reac	R95106CCC	GCR-r	singleton
reac	R95106CCC	RKO-c	unaf
reac	R95106CCC	RKO-r	1
reac	R95A918D2	FBA-c	zero
reac	R95A918D2	FBA-f	0
reac	R95A918D2	FVA95-c	free
reac	R95A918D2	FVA95-lb	0
reac	R95A918D2	FVA95-ub	0.356659887
reac	R95A918D2	GCR-r	singleton
reac	R95A918D2	RKO-c	unaf
reac	R95A918D2	RKO-r	1
reac	R95BAE1CE	FBA-c	nonz
reac	R95BAE1CE	FBA-f	-0.852611536
reac	R95BAE1CE	FVA95-c	free
reac	R95BAE1CE	FVA95-lb	-1.078087942
reac	R95BAE1CE	FVA95-ub	1.534194626
reac	R95BAE1CE	GCR-r	C-B9C4985E
reac	R95BAE1CE	RKO-c	unaf
reac	R95BAE1CE	RKO-r	1
reac	R96092C62	FBA-c	zero
reac	R96092C62	FBA-f	0
reac	R96092C62	FVA95-c	bloc
reac	R96092C62	FVA95-lb	0
reac	R96092C62	FVA95-ub	0
reac	R96092C62	GCR-r	zero-flux
reac	R96092C62	RKO-c	unaf
reac	R96092C62	RKO-r	1
reac	R960F8E70	FBA-c	zero
reac	R960F8E70	FBA-f	0
reac	R960F8E70	FVA95-c	bloc
reac	R960F8E70	FVA95-lb	0
reac	R960F8E70	FVA95-ub	0
reac	R960F8E70	GCR-r	zero-flux
reac	R960F8E70	RKO-c	unaf
reac	R960F8E70	RKO-r	1
reac	R96290CDA	FBA-c	nonz
reac	R96290CDA	FBA-f	-0.0904017
reac	R96290CDA	FVA95-c	free
reac	R96290CDA	FVA95-lb	-1.739863344
reac	R96290CDA	FVA95-ub	1.763117832
reac	R96290CDA	GCR-r	singleton
reac	R96290CDA	RKO-c	unaf
reac	R96290CDA	RKO-r	1
reac	R9645C8B1	FBA-c	nonz
